player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
265477,/player/265477/miller-mareco/240002,24.0,2.0,2023-09-22,M. Mareco,Miller David Mareco Colmán,RB,63,63,425000.0,500.0,29,1994-01-31,172,69,116007.0,General Caballero JLM,337.0,Primera División,1.0,SUB,6.0,,2020-01-01,2023.0,58,Paraguay,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,914000.0,,,62.0,24.0,52.0,57.0,62.0,60.0,63,22,60,61,26,54,38,39,41,58,65,60,60,59,62,21,67,64,61,20,51,59,50,40,40,56.0,65,62,60,8,7,7,7,13,,46+2,46+2,46+2,52,48,48,48,52,50+2,50+2,50+2,54+2,52+2,52+2,52+2,54+2,61+2,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,61+2,14+2
265478,/player/265478/emiliano-viveros/240002,24.0,2.0,2023-09-22,E. Viveros,Emiliano Sebastián Viveros Mereles,RM,59,71,550000.0,1000.0,20,2002-09-30,178,70,110394.0,Arsenal de Sarandi,353.0,Liga Profesional,1.0,RES,20.0,,2021-11-06,2023.0,52,Argentina,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,908000.0,,,67.0,47.0,57.0,58.0,45.0,55.0,64,40,43,59,46,58,51,43,55,56,65,68,61,61,66,58,44,69,48,48,59,49,56,52,51,47.0,43,45,44,12,6,13,6,11,,53+2,53+2,53+2,57,55,55,55,57,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,56+2,53+2,53+2,53+2,56+2,54+2,49+2,49+2,49+2,54+2,15+2
265483,/player/265483/burak-ince/240002,24.0,2.0,2023-09-22,B. İnce,Burak İnce,CAM,62,78,1000000.0,1000.0,19,2004-01-20,181,70,111092.0,Śląsk Wrocław,66.0,Ekstraklasa,1.0,SUB,26.0,,2023-07-13,2025.0,48,Turkey,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,2000000.0,,Technical,75.0,50.0,54.0,69.0,30.0,51.0,42,53,41,64,42,71,45,58,53,68,74,76,78,58,73,48,55,52,57,46,35,27,57,52,39,50.0,31,27,29,13,9,14,9,10,,57+2,57+2,57+2,62,61,61,61,62,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,48+2,46+2,46+2,46+2,48+2,45+2,40+2,40+2,40+2,45+2,16+2
265484,/player/265484/dexter-lembikisa/240002,24.0,2.0,2023-09-22,D. Lembikisa,Dexter Lembikisa,"RB, LB",61,76,750000.0,5000.0,19,2003-11-04,177,68,1797.0,Rotherham United,14.0,Championship,2.0,RB,2.0,Wolverhampton Wanderers,,2024.0,82,Jamaica,,,,Right,5,3,1,High/Medium,Normal (170-185),No,,,,82.0,43.0,53.0,58.0,56.0,54.0,57,43,46,55,37,57,40,39,54,56,81,83,71,52,74,46,58,59,49,38,57,56,50,51,42,52.0,52,61,58,10,9,9,10,7,,52+2,52+2,52+2,57,54,54,54,57,55+2,55+2,55+2,58+2,54+2,54+2,54+2,58+2,59+2,55+2,55+2,55+2,59+2,59+2,55+2,55+2,55+2,59+2,14+2
265486,/player/265486/lucas-kahed/240002,24.0,2.0,2023-09-22,L. Kåhed,Lucas Kåhed,"CAM, CM",58,72,500000.0,750.0,20,2002-07-26,167,57,319.0,IFK Göteborg,56.0,Allsvenskan,1.0,LCM,28.0,,2021-10-30,2026.0,46,Sweden,,,,Right,3,3,1,Medium/Low,Lean (170-),No,938000.0,,,73.0,43.0,52.0,65.0,31.0,38.0,48,45,35,55,36,62,46,37,49,65,74,72,83,46,80,40,38,51,33,41,34,28,54,60,34,55.0,35,29,30,5,15,12,11,9,,50+2,50+2,50+2,58,56,56,56,58,58+2,58+2,58+2,58+2,52+2,52+2,52+2,58+2,46+2,43+2,43+2,43+2,46+2,44+2,36+2,36+2,36+2,44+2,14+2
265496,/player/265496/tyler-roberts/240002,24.0,2.0,2023-09-22,T. Roberts,Tyler Roberts,"RW, ST",59,78,575000.0,6000.0,19,2003-12-22,177,70,142.0,Doncaster Rovers,61.0,League Two,4.0,SUB,22.0,Wolverhampton Wanderers,,2024.0,82,Jamaica,,,,Right,4,3,1,High/Medium,Lean (170-185),No,,,,83.0,53.0,49.0,62.0,31.0,49.0,49,54,37,48,53,62,56,52,42,58,86,80,78,49,75,54,56,57,50,51,35,28,54,51,48,49.0,29,34,31,10,9,14,13,13,,55+2,55+2,55+2,59,57,57,57,59,56+2,56+2,56+2,57+2,50+2,50+2,50+2,57+2,47+2,42+2,42+2,42+2,47+2,45+2,38+2,38+2,38+2,45+2,16+2
265500,/player/265500/manuel-romero/240002,24.0,2.0,2023-09-22,M. Romero,Manuel Romero Galeano,CB,65,65,575000.0,500.0,30,1993-03-14,175,74,116007.0,General Caballero JLM,337.0,Primera División,1.0,RCB,3.0,,2016-01-01,2023.0,58,Paraguay,,,,Right,2,2,1,Medium/High,Normal (170-185),No,1200000.0,,,54.0,25.0,43.0,43.0,64.0,72.0,30,20,64,61,26,23,25,26,55,60,54,54,51,62,64,33,73,63,80,23,62,68,22,26,38,62.0,63,63,60,7,15,15,11,15,,42+2,42+2,42+2,40,40,40,40,40,42+2,42+2,42+2,43+2,49+2,49+2,49+2,43+2,56+2,61+2,61+2,61+2,56+2,59+2,65,65,65,59+2,18+2
265502,/player/265502/jose-vera/240002,24.0,2.0,2023-09-22,J. Vera,José Manuel Vera,"CM, CDM",64,64,450000.0,500.0,32,1990-12-26,179,81,116007.0,General Caballero JLM,337.0,Primera División,1.0,RCM,16.0,,2021-01-01,2023.0,58,Paraguay,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,968000.0,,,52.0,55.0,58.0,64.0,61.0,62.0,40,55,62,65,26,67,40,67,61,61,50,54,58,66,74,44,59,69,55,68,72,58,71,65,61,62.0,59,66,60,14,6,6,10,13,,59+2,59+2,59+2,60,62,62,62,60,63+1,63+1,63+1,61+2,64,64,64,61+2,59+2,63+1,63+1,63+1,59+2,59+2,62+2,62+2,62+2,59+2,17+2
265503,/player/265503/tomas-lezcano/240002,24.0,2.0,2023-09-22,T. Lezcano,Tomás Eliezer Lezcano Olmedo,"LB, CB",63,64,500000.0,500.0,27,1995-09-24,180,84,116007.0,General Caballero JLM,337.0,Primera División,1.0,SUB,24.0,,2021-01-01,2023.0,58,Paraguay,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,1100000.0,,,72.0,30.0,49.0,57.0,58.0,58.0,63,28,59,56,29,53,43,29,42,57,71,73,66,59,72,28,66,70,56,29,48,57,45,32,36,53.0,55,62,60,7,7,6,10,9,,47+2,47+2,47+2,53,49,49,49,53,49+2,49+2,49+2,54+2,50+2,50+2,50+2,54+2,61+2,55+2,55+2,55+2,61+2,61+2,58+2,58+2,58+2,61+2,14+2
265504,/player/265504/danny-luna/240002,24.0,2.0,2023-09-22,D. Luna,Danny Gabriel Luna Morán,"LM, CAM, CM",67,67,800000.0,500.0,32,1991-05-25,165,64,110986.0,LDU Quito,2018.0,Liga Pro,1.0,SUB,30.0,,2022-06-27,2024.0,57,Ecuador,,,,Left,4,4,1,High/Medium,Lean (170-),No,1800000.0,,Flair,73.0,66.0,65.0,68.0,50.0,64.0,58,66,55,67,58,67,67,72,66,65,74,73,71,67,83,66,70,67,65,65,57,48,66,66,72,65.0,47,52,47,7,13,7,7,6,,65+2,65+2,65+2,67,67,67,67,67,67,67,67,66+1,65+2,65+2,65+2,66+1,59+2,59+2,59+2,59+2,59+2,58+2,55+2,55+2,55+2,58+2,15+2
265514,/player/265514/jordan-james/240002,24.0,2.0,2023-09-22,J. James,Jordan James,"CAM, CM",62,74,925000.0,1000.0,18,2004-07-02,178,65,88.0,Birmingham City,14.0,Championship,2.0,SUB,19.0,,2020-07-01,2025.0,50,Wales,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,1900000.0,,,64.0,52.0,59.0,65.0,60.0,57.0,53,52,50,64,41,65,48,40,62,66,65,64,62,62,75,59,54,63,51,50,63,60,57,61,46,60.0,61,63,62,15,6,11,8,8,,58+2,58+2,58+2,61,61,61,61,61,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,60+2,60+2,60+2,61+2,15+2
265518,/player/265518/oscar-luigi-fraulo/240002,24.0,2.0,2023-09-22,O. Fraulo,Oscar Luigi Fraulo,CM,62,78,1000000.0,3000.0,19,2003-12-06,180,77,1903.0,FC Utrecht,10.0,Eredivisie,1.0,RES,8.0,Borussia Mönchengladbach,,2024.0,13,Denmark,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,,71.0,55.0,61.0,63.0,55.0,63.0,52,54,48,65,51,61,53,64,65,62,78,66,74,60,71,62,63,66,59,54,68,55,55,63,45,60.0,53,59,56,9,11,14,15,11,,58+2,58+2,58+2,61,61,61,61,61,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,59+2,58+2,58+2,58+2,59+2,17+2
265520,/player/265520/unai-marrero-larranaga/240002,24.0,2.0,2023-09-22,Unai Marrero,Unai Marrero Larrañaga,GK,65,77,1500000.0,4000.0,21,2001-10-09,189,82,457.0,Real Sociedad,53.0,La Liga,1.0,SUB,32.0,,2022-07-01,2027.0,45,Spain,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,3500000.0,,,,,,,,,10,5,10,21,6,8,12,10,16,16,21,24,21,51,38,44,50,24,59,9,16,9,7,42,15,40.0,5,10,10,67,65,59,65,68,22.0,20+2,20+2,20+2,17,20,20,20,17,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,17+2,19+2,19+2,19+2,17+2,17+2,19+2,19+2,19+2,17+2,64+2
265526,/player/265526/guillaume-restes/240002,24.0,2.0,2023-09-22,G. Restes,Guillaume Restes,GK,70,87,3600000.0,1000.0,18,2005-03-11,186,82,1809.0,Toulouse,16.0,Ligue 1,1.0,GK,50.0,,2021-07-26,2026.0,18,France,,,,Left,3,1,1,Medium/Medium,Normal (185+),No,9500000.0,,,,,,,,,17,9,12,31,7,8,13,13,29,17,35,38,31,52,39,53,58,28,61,7,18,8,7,33,15,23.0,7,16,14,71,70,70,71,74,36.0,24+2,24+2,24+2,21,23,23,23,21,23+2,23+2,23+2,23+2,24+2,24+2,24+2,23+2,22+2,23+2,23+2,23+2,22+2,21+2,22+2,22+2,22+2,21+2,69+2
265527,/player/265527/oliver-tipton/240002,24.0,2.0,2023-09-22,O. Tipton,Oliver Tipton,"CB, CDM",55,70,275000.0,4000.0,19,2003-09-22,185,74,1937.0,Notts County,61.0,League Two,4.0,SUB,33.0,Wolverhampton Wanderers,,2024.0,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,53.0,43.0,44.0,38.0,54.0,61.0,35,43,51,52,36,31,37,33,54,39,52,53,49,54,51,55,57,55,66,29,59,53,35,38,66,50.0,55,55,54,13,13,15,11,11,,46+2,46+2,46+2,41,42,42,42,41,42+2,42+2,42+2,43+2,46+2,46+2,46+2,43+2,49+2,52+2,52+2,52+2,49+2,51+2,55+2,55+2,55+2,51+2,17+2
265530,/player/265530/renny-jaramillo/240002,24.0,2.0,2023-09-22,R. Jaramillo,Renny Salen Jaramillo Barre,"CDM, CM",67,72,1400000.0,500.0,25,1998-06-12,177,72,114580.0,Delfin,2018.0,Liga Pro,1.0,RDM,14.0,,2023-01-06,2023.0,57,Ecuador,,,,Left,3,3,1,Medium/High,Normal (170-185),No,3100000.0,,,63.0,58.0,61.0,64.0,64.0,68.0,45,55,59,68,55,66,57,55,64,66,63,63,55,70,67,60,68,70,70,61,60,64,62,65,65,49.0,65,65,62,8,8,15,6,7,,62+2,62+2,62+2,62,64,64,64,62,64+2,64+2,64+2,63+2,66+2,66+2,66+2,63+2,63+2,66+2,66+2,66+2,63+2,63+2,65+2,65+2,65+2,63+2,15+2
265535,/player/265535/rick-meissen/240002,24.0,2.0,2023-09-22,R. Meissen,Rick Meissen,CB,61,71,700000.0,1000.0,21,2002-02-24,193,84,100646.0,Sparta Rotterdam,10.0,Eredivisie,1.0,SUB,13.0,,2023-01-30,2025.0,34,Netherlands,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,1200000.0,,,51.0,33.0,42.0,46.0,60.0,71.0,29,30,64,55,33,42,31,36,48,47,49,52,40,57,60,41,73,64,81,32,53,61,26,30,46,56.0,59,60,59,8,9,14,9,12,,44+2,44+2,44+2,41,42,42,42,41,42+2,42+2,42+2,43+2,47+2,47+2,47+2,43+2,53+2,56+2,56+2,56+2,53+2,55+2,61+2,61+2,61+2,55+2,15+2
265538,/player/265538/alvaro-santamaria-arenas/240002,24.0,2.0,2023-09-22,Álvaro Santamaría,Álvaro Santamaría Arenas,ST,60,72,600000.0,1000.0,21,2001-11-07,183,78,456.0,Racing Santander,54.0,La Liga 2,2.0,SUB,26.0,,2023-07-01,2024.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1100000.0,,Power Header,63.0,59.0,51.0,57.0,23.0,62.0,42,60,60,58,52,58,51,45,47,56,65,62,60,58,58,57,72,54,71,59,47,22,60,54,71,52.0,20,17,15,14,8,5,13,10,,60+2,60+2,60+2,57,58,58,58,57,58+2,58+2,58+2,56+2,52+2,52+2,52+2,56+2,41+2,41+2,41+2,41+2,41+2,39+2,38+2,38+2,38+2,39+2,16+2
265544,/player/265544/theo-le-bris/240002,24.0,2.0,2023-09-22,T. Le Bris,Théo Le Bris,LM,69,80,3100000.0,8000.0,20,2002-10-01,170,65,217.0,Lorient,16.0,Ligue 1,1.0,LM,37.0,,2019-07-01,2027.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,6800000.0,,,63.0,51.0,70.0,70.0,63.0,48.0,64,50,64,76,44,68,55,48,72,72,65,62,62,72,94,60,54,50,38,41,68,63,72,72,52,74.0,57,67,65,8,11,12,8,13,,62+2,62+2,62+2,66,67,67,67,66,68+2,68+2,68+2,68+2,69+2,69+2,69+2,68+2,65+2,66+2,66+2,66+2,65+2,65+2,62+2,62+2,62+2,65+2,17+2
265545,/player/265545/baptiste-mouazan/240002,24.0,2.0,2023-09-22,B. Mouazan,Baptiste Mouazan,"CDM, RM",59,69,475000.0,650.0,21,2001-09-27,174,68,113742.0,Concarneau,17.0,Ligue 2,2.0,CAM,34.0,,2023-07-28,2024.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,926000.0,,,57.0,46.0,57.0,57.0,56.0,54.0,50,42,56,69,38,58,43,45,60,57,56,58,56,56,56,61,54,52,50,41,65,49,36,46,56,43.0,55,60,62,10,14,8,15,10,,51+2,51+2,51+2,53,52,52,52,53,54+2,54+2,54+2,54+2,55+2,55+2,55+2,54+2,57+2,58+2,58+2,58+2,57+2,57+2,57+2,57+2,57+2,57+2,17+2
265548,/player/265548/marcus-dackers/240002,24.0,2.0,2023-09-22,M. Dackers,Marcus Matthias Dackers,ST,56,62,220000.0,3000.0,20,2003-01-09,201,91,113926.0,Salford City,61.0,League Two,4.0,SUB,36.0,,2021-07-01,2024.0,50,Wales,,,,Right,2,2,1,Medium/Medium,Lean (185+),No,429000.0,#Strength,,54.0,55.0,39.0,49.0,22.0,73.0,28,58,58,45,43,51,53,38,33,53,52,55,34,53,32,57,73,64,86,50,54,19,55,42,59,44.0,15,20,22,11,11,6,10,13,,56+2,56+2,56+2,49,52,52,52,49,49+2,49+2,49+2,49+2,45+2,45+2,45+2,49+2,38+2,38+2,38+2,38+2,38+2,36+2,39+2,39+2,39+2,36+2,16+2
265552,/player/265552/dango-ouattara/240002,24.0,2.0,2023-09-22,D. Ouattara,Dango Aboubacar Faissal Ouattara,"RM, LM",72,81,5500000.0,23000.0,21,2002-02-11,177,71,1943.0,AFC Bournemouth,13.0,Premier League,1.0,SUB,11.0,,2023-01-20,2028.0,101,Burkina Faso,,,,Left,5,4,1,High/Medium,Normal (170-185),No,11600000.0,,"Power Header, Rapid, Quick Step, Aerial",83.0,68.0,63.0,75.0,43.0,57.0,69,72,70,60,49,78,66,55,58,74,85,82,72,66,74,64,77,62,57,66,46,52,74,67,66,72.0,18,51,44,9,6,13,14,10,,70+2,70+2,70+2,73,72,72,72,73,70+2,70+2,70+2,71+2,65+2,65+2,65+2,71+2,60+2,54+2,54+2,54+2,60+2,58+2,51+2,51+2,51+2,58+2,16+2
265556,/player/265556/orlando-barreto/240002,24.0,2.0,2023-09-22,O. Barreto,Orlando Junior Barreto Viera,"CB, CDM",65,66,750000.0,500.0,25,1998-01-13,185,81,101108.0,Olimpia,337.0,Primera División,1.0,SUB,26.0,,2023-01-01,2026.0,58,Paraguay,,,,Right,2,2,1,Medium/High,Normal (185+),No,1700000.0,,Slide Tackle,51.0,51.0,55.0,59.0,64.0,70.0,39,53,66,65,33,57,32,35,66,61,52,51,57,70,61,49,70,61,75,54,67,65,51,55,40,58.0,61,66,60,14,12,14,15,7,,57+2,57+2,57+2,56,57,57,57,56,59+2,59+2,59+2,57+2,61+2,61+2,61+2,57+2,59+2,64+2,64+2,64+2,59+2,60+2,65+1,65+1,65+1,60+2,18+2
265559,/player/265559/chanso-horam/240002,24.0,2.0,2023-09-22,C. Horam,Chanso Horam,"CAM, RW",48,54,80000.0,500.0,21,2001-10-29,175,70,113300.0,Mumbai City,2149.0,Super League,1.0,RES,50.0,,2021-10-01,2024.0,159,India,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,124000.0,,,84.0,35.0,45.0,48.0,28.0,49.0,36,29,24,49,37,41,36,38,51,44,84,84,81,49,75,46,46,62,49,33,35,35,49,46,40,37.0,35,22,12,13,7,7,8,9,,44+2,44+2,44+2,49,47,47,47,49,48+2,48+2,48+2,50+2,45+2,45+2,45+2,50+2,43+2,40+2,40+2,40+2,43+2,41+2,34+2,34+2,34+2,41+2,14+2
265560,/player/265560/daniel-queipo-menendez/240002,24.0,2.0,2023-09-22,Daniel Queipo,Daniel Queipo Menéndez,"LM, CAM",66,78,2100000.0,2000.0,21,2002-05-22,168,64,459.0,Sporting Gijón,54.0,La Liga 2,2.0,SUB,9.0,,2021-11-12,2027.0,45,Spain,,,,Right,3,3,1,High/Medium,Lean (170-),No,3800000.0,,,78.0,60.0,61.0,68.0,30.0,47.0,63,66,41,65,54,67,51,49,60,68,77,78,76,54,79,56,47,64,41,50,40,24,57,57,64,58.0,27,32,29,14,8,11,6,14,,60+2,60+2,60+2,65,63,63,63,65,63+2,63+2,63+2,65+2,58+2,58+2,58+2,65+2,51+2,47+2,47+2,47+2,51+2,48+2,38+2,38+2,38+2,48+2,15+2
265562,/player/265562/harrison-minturn/240002,24.0,2.0,2023-09-22,H. Minturn,Harrison Minturn,CB,57,64,300000.0,1000.0,19,2003-12-26,188,79,1934.0,Swindon Town,61.0,League Two,4.0,SUB,31.0,,2021-11-20,2024.0,14,England,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,585000.0,,,60.0,24.0,35.0,43.0,56.0,67.0,22,20,55,47,26,36,21,24,39,47,54,65,44,53,68,35,68,60,76,23,54,55,20,28,28,48.0,54,58,56,12,14,14,11,8,,39+2,39+2,39+2,38,38,38,38,38,38+2,38+2,38+2,40+2,42+2,42+2,42+2,40+2,50+2,52+2,52+2,52+2,50+2,52+2,57+2,57+2,57+2,52+2,16+2
265563,/player/265563/franco-fagundez/240002,24.0,2.0,2023-09-22,F. Fagúndez,Franco Misael Fagúndez Rosa,"CAM, ST, CF",70,79,3600000.0,500.0,22,2000-07-19,187,82,111325.0,Nacional,338.0,Primera Division,1.0,SUB,10.0,,2020-01-01,2024.0,60,Uruguay,,,,Right,3,4,1,High/Medium,Normal (185+),No,8600000.0,,"Technical, Flair, Trickster",73.0,74.0,66.0,71.0,26.0,68.0,63,76,69,73,66,72,73,55,66,71,74,72,73,61,66,73,81,76,76,75,33,30,71,60,63,63.0,16,22,20,12,10,6,11,13,,72+2,72+2,72+2,70,71,71,71,70,70+2,70+2,70+2,70+2,65+2,65+2,65+2,70+2,52+2,49+2,49+2,49+2,52+2,48+2,42+2,42+2,42+2,48+2,17+2
265565,/player/265565/melroy-assisi/240002,24.0,2.0,2023-09-22,M. Assisi,Melroy Assisi,"CB, CDM",53,59,130000.0,500.0,24,1998-12-28,185,85,115202.0,Punjab,2149.0,Super League,1.0,LCB,34.0,,2023-07-29,2026.0,159,India,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,202000.0,,,64.0,34.0,43.0,44.0,49.0,73.0,35,31,52,45,31,41,34,36,49,43,66,62,50,48,58,39,79,71,76,33,65,44,39,48,39,41.0,50,50,49,11,14,9,13,13,,44+2,44+2,44+2,44,44,44,44,44,44+2,44+2,44+2,46+2,46+2,46+2,46+2,46+2,49+2,50+2,50+2,50+2,49+2,50+2,53+2,53+2,53+2,50+2,16+2
265575,/player/265575/bobby-faulkner/240002,24.0,2.0,2023-09-22,B. Faulkner,Bobby Faulkner,CB,58,71,450000.0,850.0,18,2004-08-05,186,81,142.0,Doncaster Rovers,61.0,League Two,4.0,SUB,28.0,,2021-11-19,2024.0,14,England,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,1100000.0,,,70.0,27.0,33.0,41.0,57.0,67.0,20,22,56,46,28,32,27,20,35,42,68,72,63,56,61,38,71,60,73,25,59,57,21,27,38,45.0,58,58,56,9,12,9,7,5,,41+2,41+2,41+2,39,38,38,38,39,38+2,38+2,38+2,40+2,41+2,41+2,41+2,40+2,51+2,52+2,52+2,52+2,51+2,54+2,58+2,58+2,58+2,54+2,14+2
265576,/player/265576/leopold-querfeld/240002,24.0,2.0,2023-09-22,L. Querfeld,Leopold Querfeld,CB,67,82,2300000.0,4000.0,19,2003-12-20,190,83,254.0,Rapid Wien,80.0,Bundesliga,1.0,RCB,43.0,,2021-11-07,2025.0,4,Austria,,,,Right,3,2,1,Low/High,Normal (185+),No,4800000.0,,Aerial,61.0,40.0,47.0,50.0,65.0,77.0,30,22,66,61,31,43,22,38,58,56,63,59,50,59,50,68,78,73,82,60,68,64,24,41,31,60.0,61,69,67,12,6,14,9,13,,49+2,49+2,49+2,46,47,47,47,46,48+2,48+2,48+2,48+2,54+2,54+2,54+2,48+2,59+2,63+2,63+2,63+2,59+2,61+2,67+2,67+2,67+2,61+2,16+2
265577,/player/265577/fisnik-asllani/240002,24.0,2.0,2023-09-22,F. Asllani,Fisnik Asllani,ST,62,75,975000.0,5000.0,20,2002-08-08,188,81,256.0,Austria Wien,80.0,Bundesliga,1.0,SUB,10.0,TSG Hoffenheim,,2024.0,21,Germany,,,,Right,4,3,1,Medium/Medium,Normal (185+),No,,,,59.0,64.0,49.0,63.0,24.0,58.0,36,69,60,55,52,63,49,52,37,63,57,61,64,58,60,59,66,54,66,59,42,22,62,58,66,59.0,19,20,20,9,7,9,13,14,,62+2,62+2,62+2,59,61,61,61,59,59+2,59+2,59+2,57+2,52+2,52+2,52+2,57+2,41+2,40+2,40+2,40+2,41+2,39+2,38+2,38+2,38+2,39+2,16+2
265578,/player/265578/ilias-akhomach-chakkour/240002,24.0,2.0,2023-09-22,Ilias,Ilias Akhomach Chakkour,"RW, CM",71,82,4000000.0,12000.0,19,2004-04-16,175,70,483.0,Villarreal,53.0,La Liga,1.0,RES,27.0,,2023-07-03,2026.0,45,Spain,,,,Left,4,4,1,Medium/Medium,Lean (170-185),No,9200000.0,,,71.0,67.0,66.0,73.0,21.0,45.0,69,73,38,71,43,76,55,58,52,73,73,69,76,63,67,61,50,41,47,70,46,15,63,67,51,58.0,15,24,28,6,12,9,6,12,,64+2,64+2,64+2,71,69,69,69,71,70+2,70+2,70+2,68+2,61+2,61+2,61+2,68+2,48+2,44+2,44+2,44+2,48+2,44+2,35+2,35+2,35+2,44+2,15+2
265581,/player/265581/harry-steele/240002,24.0,2.0,2023-09-22,H. Steele,Harrison Steele,"CM, LB",58,66,450000.0,550.0,20,2002-10-12,181,75,111396.0,Central Coast Mariners,351.0,A-League,1.0,SUB,13.0,,2021-07-01,2025.0,195,Australia,,,,Left,4,2,1,Medium/High,Lean (170-185),No,653000.0,,,65.0,44.0,57.0,56.0,53.0,59.0,45,41,49,65,36,51,43,40,61,57,67,64,63,61,69,52,53,66,54,41,66,57,53,59,45,53.0,52,54,51,8,13,12,11,13,,52+2,52+2,52+2,55,55,55,55,55,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,57+2,59+2,59+2,59+2,57+2,57+2,55+2,55+2,55+2,57+2,17+2
265582,/player/265582/bent-andresen/240002,24.0,2.0,2023-09-22,B. Andresen,Bent Andresen,"LB, RB",58,69,425000.0,3000.0,20,2003-01-07,182,73,28.0,Hamburger SV,20.0,2. Bundesliga,2.0,RES,43.0,,2022-07-01,2024.0,21,Germany,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,765000.0,,,70.0,29.0,46.0,59.0,54.0,57.0,53,30,50,49,25,61,43,29,44,57,69,70,66,50,62,26,59,62,57,25,49,52,47,41,40,40.0,50,60,52,6,12,13,13,15,,46+2,46+2,46+2,52,49,49,49,52,50+2,50+2,50+2,54+2,49+2,49+2,49+2,54+2,56+2,52+2,52+2,52+2,56+2,56+2,54+2,54+2,54+2,56+2,16+2
265588,/player/265588/alexis-tibidi/240002,24.0,2.0,2023-09-22,A. Tibidi,Alexis Tibidi,"LW, CAM, ST",67,78,2200000.0,2000.0,19,2003-11-03,187,80,1910.0,NEC,10.0,Eredivisie,1.0,SUB,19.0,Troyes,,2024.0,18,France,,,,Right,3,3,1,Medium/Low,Normal (185+),No,,,,76.0,65.0,62.0,68.0,32.0,65.0,63,66,61,64,56,70,68,44,62,68,75,76,71,61,65,68,75,62,70,65,53,29,64,62,47,60.0,26,31,26,8,7,11,6,12,,66+2,66+2,66+2,67,67,67,67,67,66+2,66+2,66+2,66+2,61+2,61+2,61+2,66+2,51+2,49+2,49+2,49+2,51+2,49+2,45+2,45+2,45+2,49+2,14+2
265589,/player/265589/nico-carrera/240002,24.0,2.0,2023-09-22,N. Carrera,Juan Nicolás Carrera Zarzar,"CB, LWB",60,67,475000.0,2000.0,21,2002-05-06,193,75,576.0,Holstein Kiel,20.0,2. Bundesliga,2.0,SUB,38.0,,2021-11-20,2025.0,95,United States,,,,Right,4,2,1,High/Medium,Lean (185+),No,831000.0,,Power Header,51.0,28.0,38.0,42.0,61.0,62.0,32,25,64,52,22,39,30,28,33,44,49,52,42,55,39,31,65,46,69,28,62,64,33,27,35,50.0,56,64,57,14,7,10,6,13,,42+2,42+2,42+2,40,40,40,40,40,40+2,40+2,40+2,41+2,43+2,43+2,43+2,41+2,51+2,53+2,53+2,53+2,51+2,54+2,60+2,60+2,60+2,54+2,15+2
